timestep,date,time,stage_ft
9116,12/17/1967,0:00,3802.38
9117,12/18/1967,0:00,3802.48
9118,12/19/1967,0:00,3802.55
9119,12/20/1967,0:00,3802.61
9120,12/21/1967,0:00,3802.74
9121,12/22/1967,0:00,3802.80
9122,12/23/1967,0:00,3802.86
9123,12/24/1967,0:00,3802.91
9124,12/25/1967,0:00,3803.02
9125,12/26/1967,0:00,3803.14
9126,12/27/1967,0:00,3803.24
9127,12/28/1967,0:00,3803.34
9128,12/29/1967,0:00,3803.44
9129,12/30/1967,0:00,3803.50
9130,12/31/1967,0:00,3803.60
9131,1/1/1968,0:00,3803.65
9132,1/2/1968,0:00,3803.70
9133,1/3/1968,0:00,3803.78
9134,1/4/1968,0:00,3803.81
9135,1/5/1968,0:00,3803.87
9136,1/6/1968,0:00,3803.94
9137,1/7/1968,0:00,3804.00
9138,1/8/1968,0:00,3804.06
9139,1/9/1968,0:00,3804.13
9140,1/10/1968,0:00,3804.20
9141,1/11/1968,0:00,3804.27
9142,1/12/1968,0:00,3804.36
9143,1/13/1968,0:00,3804.42
9144,1/14/1968,0:00,3804.47
9145,1/15/1968,0:00,3804.54
9146,1/16/1968,0:00,3804.62
9147,1/17/1968,0:00,3804.73
9148,1/18/1968,0:00,3804.86
9149,1/19/1968,0:00,3804.95
9150,1/20/1968,0:00,3805.05
9151,1/21/1968,0:00,3805.15
9152,1/22/1968,0:00,3805.24
9153,1/23/1968,0:00,3805.30
9154,1/24/1968,0:00,3805.39
9155,1/25/1968,0:00,3805.50
9156,1/26/1968,0:00,3805.59
9157,1/27/1968,0:00,3805.69
9158,1/28/1968,0:00,3805.78
9159,1/29/1968,0:00,3805.87
9160,1/30/1968,0:00,3805.94
9161,1/31/1968,0:00,3806.01
9162,2/1/1968,0:00,3806.10
9163,2/2/1968,0:00,3806.18
9164,2/3/1968,0:00,3806.25
9165,2/4/1968,0:00,3806.31
9166,2/5/1968,0:00,3806.37
9167,2/6/1968,0:00,3806.42
9168,2/7/1968,0:00,3806.48
9169,2/8/1968,0:00,3806.55
9170,2/9/1968,0:00,3806.60
9171,2/10/1968,0:00,3806.65
9172,2/11/1968,0:00,3806.70
9173,2/12/1968,0:00,3806.74
9174,2/13/1968,0:00,3806.78
9175,2/14/1968,0:00,3806.82
9176,2/15/1968,0:00,3806.87
9177,2/16/1968,0:00,3806.91
9178,2/17/1968,0:00,3806.94
9179,2/18/1968,0:00,3806.98
9180,2/19/1968,0:00,3807.02
9181,2/20/1968,0:00,3807.06
9182,2/21/1968,0:00,3807.10
9183,2/22/1968,0:00,3807.14
9184,2/23/1968,0:00,3807.20
9185,2/24/1968,0:00,3807.24
9186,2/25/1968,0:00,3807.28
9187,2/26/1968,0:00,3807.31
9188,2/27/1968,0:00,3807.35
9189,2/28/1968,0:00,3807.38
9190,2/29/1968,0:00,3807.43
9191,3/1/1968,0:00,3807.46
9192,3/2/1968,0:00,3807.50
9193,3/3/1968,0:00,3807.53
9194,3/4/1968,0:00,3807.58
9195,3/5/1968,0:00,3807.61
9196,3/6/1968,0:00,3807.64
9197,3/7/1968,0:00,3807.67
9198,3/8/1968,0:00,3807.73
9199,3/9/1968,0:00,3807.74
9200,3/10/1968,0:00,3807.76
9201,3/11/1968,0:00,3807.85
9202,3/12/1968,0:00,3807.90
9203,3/13/1968,0:00,3807.94
9204,3/14/1968,0:00,3807.99
9205,3/15/1968,0:00,3808.04
9206,3/16/1968,0:00,3808.08
9207,3/17/1968,0:00,3808.12
9208,3/18/1968,0:00,3808.17
9209,3/19/1968,0:00,3808.19
9210,3/20/1968,0:00,3808.20
9211,3/21/1968,0:00,3808.23
9212,3/22/1968,0:00,3808.26
9213,3/23/1968,0:00,3808.29
9214,3/24/1968,0:00,3808.32
9215,3/25/1968,0:00,3808.33
9216,3/26/1968,0:00,3808.35
9217,3/27/1968,0:00,3808.37
9218,3/28/1968,0:00,3808.38
9219,3/29/1968,0:00,3808.40
9220,3/30/1968,0:00,3808.42
9221,3/31/1968,0:00,3808.44
9222,4/1/1968,0:00,3808.44
9223,4/2/1968,0:00,3808.06
9224,4/3/1968,0:00,3807.40
9225,4/4/1968,0:00,3806.70
9226,4/5/1968,0:00,3805.98
9227,4/6/1968,0:00,3805.23
9228,4/7/1968,0:00,3804.50
9229,4/8/1968,0:00,3803.70
9230,4/9/1968,0:00,3802.90
9231,4/10/1968,0:00,3801.97
9232,4/11/1968,0:00,3801.00
9233,4/12/1968,0:00,3800.02
9234,4/13/1968,0:00,3799.06
9235,4/14/1968,0:00,3798.13
9236,4/15/1968,0:00,3797.15
9237,4/16/1968,0:00,3796.06
9238,4/17/1968,0:00,3794.80
9239,4/18/1968,0:00,3793.50
9240,4/19/1968,0:00,3791.94
9241,4/20/1968,0:00,3790.00
9242,4/21/1968,0:00,3786.57
9243,4/22/1968,0:00,3770.80
9244,4/23/1968,0:00,3770.80
9245,4/24/1968,0:00,3770.80
9246,4/25/1968,0:00,3770.80
9247,4/26/1968,0:00,3770.80
9248,4/27/1968,0:00,3770.80
9249,4/28/1968,0:00,3770.80
9250,4/29/1968,0:00,3770.80
9251,4/30/1968,0:00,3770.80
9252,5/1/1968,0:00,3770.80
9253,5/2/1968,0:00,3770.80
9254,5/3/1968,0:00,3770.80
9255,5/4/1968,0:00,3770.80
9256,5/5/1968,0:00,3770.80
9257,5/6/1968,0:00,3770.80
9258,5/7/1968,0:00,3770.80
9259,5/8/1968,0:00,3770.80
9260,5/9/1968,0:00,3770.80
9261,5/10/1968,0:00,3770.80
9262,5/11/1968,0:00,3770.80
9263,5/12/1968,0:00,3770.80
9264,5/13/1968,0:00,3770.80
9265,5/14/1968,0:00,3770.80
9266,5/15/1968,0:00,3770.80
9267,5/16/1968,0:00,3770.80
9268,5/17/1968,0:00,3770.80
9269,5/18/1968,0:00,3770.80
9270,5/19/1968,0:00,3770.80
9271,5/20/1968,0:00,3770.80
9272,5/21/1968,0:00,3770.80
9273,5/22/1968,0:00,3770.80
9274,5/23/1968,0:00,3770.80
9275,5/24/1968,0:00,3770.80
9276,5/25/1968,0:00,3770.80
9277,5/26/1968,0:00,3770.80
9278,5/27/1968,0:00,3770.80
9279,5/28/1968,0:00,3770.80
9280,5/29/1968,0:00,3770.80
9281,5/30/1968,0:00,3770.80
9282,5/31/1968,0:00,3770.80
9283,6/1/1968,0:00,3770.80
9284,6/2/1968,0:00,3770.80
9285,6/3/1968,0:00,3770.80
9286,6/4/1968,0:00,3770.80
9287,6/5/1968,0:00,3770.80
9288,6/6/1968,0:00,3770.80
9289,6/7/1968,0:00,3770.80
9290,6/8/1968,0:00,3770.80
9291,6/9/1968,0:00,3770.80
9292,6/10/1968,0:00,3770.80
9293,6/11/1968,0:00,3770.80
9294,6/12/1968,0:00,3770.80
9295,6/13/1968,0:00,3770.80
9296,6/14/1968,0:00,3770.80
9297,6/15/1968,0:00,3770.80
9298,6/16/1968,0:00,3786.26
9299,6/17/1968,0:00,3789.32
9300,6/18/1968,0:00,3789.30
9301,6/19/1968,0:00,3788.80
9302,6/20/1968,0:00,3788.10
9303,6/21/1968,0:00,3787.45
9304,6/22/1968,0:00,3786.64
9305,6/23/1968,0:00,3785.39
9306,6/24/1968,0:00,3781.80
9307,6/25/1968,0:00,3781.80
9308,6/26/1968,0:00,3781.80
9309,6/27/1968,0:00,3781.80
9310,6/28/1968,0:00,3781.80
9311,6/29/1968,0:00,3781.80
9312,6/30/1968,0:00,3781.80
9313,7/1/1968,0:00,3781.80
9314,7/2/1968,0:00,3781.80
9315,7/3/1968,0:00,3781.80
9316,7/4/1968,0:00,3781.80
9317,7/5/1968,0:00,3781.80
9318,7/6/1968,0:00,3781.80
9319,7/7/1968,0:00,3781.80
9320,7/8/1968,0:00,3781.80
9321,7/9/1968,0:00,3781.80
9322,7/10/1968,0:00,3781.80
9323,7/11/1968,0:00,3781.80
9324,7/12/1968,0:00,3781.80
9325,7/13/1968,0:00,3781.80
9326,7/14/1968,0:00,3781.80
9327,7/15/1968,0:00,3781.80
9328,7/16/1968,0:00,3781.80
9329,7/17/1968,0:00,3781.80
9330,7/18/1968,0:00,3781.80
9331,7/19/1968,0:00,3781.80
9332,7/20/1968,0:00,3781.80
9333,7/21/1968,0:00,3781.80
9334,7/22/1968,0:00,3781.80
9335,7/23/1968,0:00,3781.80
9336,7/24/1968,0:00,3781.80
9337,7/25/1968,0:00,3781.80
9338,7/26/1968,0:00,3781.80
9339,7/27/1968,0:00,3781.80
9340,7/28/1968,0:00,3781.80
9341,7/29/1968,0:00,3789.10
9342,7/30/1968,0:00,3792.06
9343,7/31/1968,0:00,3793.61
9344,8/1/1968,0:00,3793.50
9345,8/2/1968,0:00,3793.12
9346,8/3/1968,0:00,3792.62
9347,8/4/1968,0:00,3792.62
9348,8/5/1968,0:00,3793.87
9349,8/6/1968,0:00,3794.29
9350,8/7/1968,0:00,3794.14
9351,8/8/1968,0:00,3793.77
9352,8/9/1968,0:00,3793.36
9353,8/10/1968,0:00,3792.74
9354,8/11/1968,0:00,3793.54
9355,8/12/1968,0:00,3795.13
9356,8/13/1968,0:00,3795.37
9357,8/14/1968,0:00,3795.30
9358,8/15/1968,0:00,3795.06
9359,8/16/1968,0:00,3794.92
9360,8/17/1968,0:00,3794.20
9361,8/18/1968,0:00,3793.41
9362,8/19/1968,0:00,3792.35
9363,8/20/1968,0:00,3791.02
9364,8/21/1968,0:00,3789.19
9365,8/22/1968,0:00,3786.40
9366,8/23/1968,0:00,3781.80
9367,8/24/1968,0:00,3781.80
9368,8/25/1968,0:00,3781.80
9369,8/26/1968,0:00,3781.80
9370,8/27/1968,0:00,3781.80
9371,8/28/1968,0:00,3781.80
9372,8/29/1968,0:00,3781.80
9373,8/30/1968,0:00,3781.80
9374,8/31/1968,0:00,3781.80
9375,9/1/1968,0:00,3781.80
9376,9/2/1968,0:00,3781.80
9377,9/3/1968,0:00,3781.80
9378,9/4/1968,0:00,3781.80
9379,9/5/1968,0:00,3781.80
9380,9/6/1968,0:00,3781.80
9381,9/7/1968,0:00,3781.80
9382,9/8/1968,0:00,3781.80
9383,9/9/1968,0:00,3781.80
9384,9/10/1968,0:00,3781.80
9385,9/11/1968,0:00,3781.80
9386,9/12/1968,0:00,3781.80
9387,9/13/1968,0:00,3781.80
9388,9/14/1968,0:00,3781.80
9389,9/15/1968,0:00,3781.80
9390,9/16/1968,0:00,3781.80
9391,9/17/1968,0:00,3781.80
9392,9/18/1968,0:00,3781.80
9393,9/19/1968,0:00,3781.80
9394,9/20/1968,0:00,3781.80
9395,9/21/1968,0:00,3781.80
9396,9/22/1968,0:00,3781.80
9397,9/23/1968,0:00,3781.80
9398,9/24/1968,0:00,3781.80
9399,9/25/1968,0:00,3781.80
9400,9/26/1968,0:00,3781.80
9401,9/27/1968,0:00,3781.80
9402,9/28/1968,0:00,3781.80
9403,9/29/1968,0:00,3781.80
9404,9/30/1968,0:00,3781.80
9405,10/1/1968,0:00,3781.80
9406,10/2/1968,0:00,3781.80
9407,10/3/1968,0:00,3781.80
9408,10/4/1968,0:00,3781.80
9409,10/5/1968,0:00,3781.80
9410,10/6/1968,0:00,3781.80
9411,10/7/1968,0:00,3781.80
9412,10/8/1968,0:00,3781.80
9413,10/9/1968,0:00,3781.80
9414,10/10/1968,0:00,3781.80
9415,10/11/1968,0:00,3781.80
9416,10/12/1968,0:00,3781.80
9417,10/13/1968,0:00,3781.80
9418,10/14/1968,0:00,3781.80
9419,10/15/1968,0:00,3781.80
9420,10/16/1968,0:00,3781.80
9421,10/17/1968,0:00,3781.80
9422,10/18/1968,0:00,3781.80
9423,10/19/1968,0:00,3781.80
9424,10/20/1968,0:00,3781.80
9425,10/21/1968,0:00,3781.80
9426,10/22/1968,0:00,3781.80
9427,10/23/1968,0:00,3781.80
9428,10/24/1968,0:00,3781.80
9429,10/25/1968,0:00,3781.80
9430,10/26/1968,0:00,3781.80
9431,10/27/1968,0:00,3781.80
9432,10/28/1968,0:00,3781.80
9433,10/29/1968,0:00,3781.80
9434,10/30/1968,0:00,3781.80
9435,10/31/1968,0:00,3781.80
9436,11/1/1968,0:00,3781.80
9437,11/2/1968,0:00,3781.90
9438,11/3/1968,0:00,3782.90
9439,11/4/1968,0:00,3783.48
9440,11/5/1968,0:00,3784.00
9441,11/6/1968,0:00,3784.35
9442,11/7/1968,0:00,3784.57
9443,11/8/1968,0:00,3784.79
9444,11/9/1968,0:00,3784.97
9445,11/10/1968,0:00,3785.18
9446,11/11/1968,0:00,3785.39
9447,11/12/1968,0:00,3785.53
9448,11/13/1968,0:00,3785.78
9449,11/14/1968,0:00,3786.00
9450,11/15/1968,0:00,3786.20
9451,11/16/1968,0:00,3786.40
9452,11/17/1968,0:00,3786.60
9453,11/18/1968,0:00,3786.80
9454,11/19/1968,0:00,3786.96
9455,11/20/1968,0:00,3787.12
9456,11/21/1968,0:00,3787.28
9457,11/22/1968,0:00,3787.43
9458,11/23/1968,0:00,3787.58
9459,11/24/1968,0:00,3787.72
9460,11/25/1968,0:00,3787.85
9461,11/26/1968,0:00,3788.00
9462,11/27/1968,0:00,3788.15
9463,11/28/1968,0:00,3788.28
9464,11/29/1968,0:00,3788.40
9465,11/30/1968,0:00,3788.54
9466,12/1/1968,0:00,3788.68
9467,12/2/1968,0:00,3788.84
9468,12/3/1968,0:00,3789.00
9469,12/4/1968,0:00,3789.13
9470,12/5/1968,0:00,3789.26
9471,12/6/1968,0:00,3789.40
9472,12/7/1968,0:00,3789.54
9473,12/8/1968,0:00,3789.70
9474,12/9/1968,0:00,3789.90
9475,12/10/1968,0:00,3790.05
9476,12/11/1968,0:00,3790.25
9477,12/12/1968,0:00,3790.52
9478,12/13/1968,0:00,3790.70
9479,12/14/1968,0:00,3790.87
9480,12/15/1968,0:00,3791.02
9481,12/16/1968,0:00,3791.17
9482,12/17/1968,0:00,3791.29
9483,12/18/1968,0:00,3791.45
9484,12/19/1968,0:00,3791.63
9485,12/20/1968,0:00,3791.70
9486,12/21/1968,0:00,3791.82
9487,12/22/1968,0:00,3791.95
9488,12/23/1968,0:00,3792.04
9489,12/24/1968,0:00,3792.15
9490,12/25/1968,0:00,3792.27
9491,12/26/1968,0:00,3792.45
9492,12/27/1968,0:00,3792.59
9493,12/28/1968,0:00,3792.74
9494,12/29/1968,0:00,3792.88
9495,12/30/1968,0:00,3793.02
9496,12/31/1968,0:00,3793.12
9497,1/1/1969,0:00,3793.25
9498,1/2/1969,0:00,3793.35
9499,1/3/1969,0:00,3793.46
9500,1/4/1969,0:00,3793.62
9501,1/5/1969,0:00,3793.75
9502,1/6/1969,0:00,3793.90
9503,1/7/1969,0:00,3794.05
9504,1/8/1969,0:00,3794.21
9505,1/9/1969,0:00,3794.40
9506,1/10/1969,0:00,3794.55
9507,1/11/1969,0:00,3794.67
9508,1/12/1969,0:00,3794.82
9509,1/13/1969,0:00,3794.95
9510,1/14/1969,0:00,3795.07
9511,1/15/1969,0:00,3795.20
9512,1/16/1969,0:00,3795.35
9513,1/17/1969,0:00,3795.50
9514,1/18/1969,0:00,3795.62
9515,1/19/1969,0:00,3795.74
9516,1/20/1969,0:00,3795.87
9517,1/21/1969,0:00,3796.00
9518,1/22/1969,0:00,3796.13
9519,1/23/1969,0:00,3796.26
9520,1/24/1969,0:00,3796.36
9521,1/25/1969,0:00,3796.42
9522,1/26/1969,0:00,3796.48
9523,1/27/1969,0:00,3796.60
9524,1/28/1969,0:00,3796.70
9525,1/29/1969,0:00,3796.82
9526,1/30/1969,0:00,3796.93
9527,1/31/1969,0:00,3797.01
9528,2/1/1969,0:00,3797.12
9529,2/2/1969,0:00,3797.20
9530,2/3/1969,0:00,3797.27
9531,2/4/1969,0:00,3797.34
9532,2/5/1969,0:00,3797.40
9533,2/6/1969,0:00,3797.50
9534,2/7/1969,0:00,3797.56
9535,2/8/1969,0:00,3797.65
9536,2/9/1969,0:00,3797.70
9537,2/10/1969,0:00,3797.80
9538,2/11/1969,0:00,3797.85
9539,2/12/1969,0:00,3797.90
9540,2/13/1969,0:00,3797.96
9541,2/14/1969,0:00,3798.02
9542,2/15/1969,0:00,3798.09
9543,2/16/1969,0:00,3798.14
9544,2/17/1969,0:00,3798.22
9545,2/18/1969,0:00,3798.28
9546,2/19/1969,0:00,3798.31
9547,2/20/1969,0:00,3798.38
9548,2/21/1969,0:00,3798.43
9549,2/22/1969,0:00,3798.49
9550,2/23/1969,0:00,3798.56
9551,2/24/1969,0:00,3798.60
9552,2/25/1969,0:00,3798.62
9553,2/26/1969,0:00,3798.65
9554,2/27/1969,0:00,3798.68
9555,2/28/1969,0:00,3798.70
9556,3/1/1969,0:00,3798.73
9557,3/2/1969,0:00,3798.76
9558,3/3/1969,0:00,3798.81
9559,3/4/1969,0:00,3798.86
9560,3/5/1969,0:00,3798.91
9561,3/6/1969,0:00,3799.03
9562,3/7/1969,0:00,3799.08
9563,3/8/1969,0:00,3799.20
9564,3/9/1969,0:00,3799.28
9565,3/10/1969,0:00,3799.37
9566,3/11/1969,0:00,3799.45
9567,3/12/1969,0:00,3799.53
9568,3/13/1969,0:00,3799.60
9569,3/14/1969,0:00,3799.70
9570,3/15/1969,0:00,3799.82
9571,3/16/1969,0:00,3799.92
9572,3/17/1969,0:00,3800.00
9573,3/18/1969,0:00,3800.10
9574,3/19/1969,0:00,3800.20
9575,3/20/1969,0:00,3800.30
9576,3/21/1969,0:00,3800.40
9577,3/22/1969,0:00,3800.50
9578,3/23/1969,0:00,3800.61
9579,3/24/1969,0:00,3800.71
9580,3/25/1969,0:00,3800.80
9581,3/26/1969,0:00,3800.85
9582,3/27/1969,0:00,3800.89
9583,3/28/1969,0:00,3800.96
9584,3/29/1969,0:00,3800.99
9585,3/30/1969,0:00,3801.02
9586,3/31/1969,0:00,3801.05
9587,4/1/1969,0:00,3801.10
9588,4/2/1969,0:00,3801.14
9589,4/3/1969,0:00,3801.16
9590,4/4/1969,0:00,3801.18
9591,4/5/1969,0:00,3801.20
9592,4/6/1969,0:00,3801.36
9593,4/7/1969,0:00,3801.43
9594,4/8/1969,0:00,3801.53
9595,4/9/1969,0:00,3801.55
9596,4/10/1969,0:00,3801.58
9597,4/11/1969,0:00,3801.60
9598,4/12/1969,0:00,3801.61
9599,4/13/1969,0:00,3801.62
9600,4/14/1969,0:00,3801.64
9601,4/15/1969,0:00,3801.68
9602,4/16/1969,0:00,3801.70
9603,4/17/1969,0:00,3801.74
9604,4/18/1969,0:00,3801.90
9605,4/19/1969,0:00,3802.07
9606,4/20/1969,0:00,3802.20
9607,4/21/1969,0:00,3802.28
9608,4/22/1969,0:00,3802.38
9609,4/23/1969,0:00,3802.53
9610,4/24/1969,0:00,3802.66
9611,4/25/1969,0:00,3802.80
9612,4/26/1969,0:00,3802.83
9613,4/27/1969,0:00,3802.91
9614,4/28/1969,0:00,3802.93
9615,4/29/1969,0:00,3802.80
9616,4/30/1969,0:00,3802.54
9617,5/1/1969,0:00,3802.27
9618,5/2/1969,0:00,3801.92
9619,5/3/1969,0:00,3801.34
9620,5/4/1969,0:00,3800.68
9621,5/5/1969,0:00,3800.03
9622,5/6/1969,0:00,3799.80
9623,5/7/1969,0:00,3799.80
9624,5/8/1969,0:00,3800.09
9625,5/9/1969,0:00,3800.28
9626,5/10/1969,0:00,3800.65
9627,5/11/1969,0:00,3800.52
9628,5/12/1969,0:00,3800.30
9629,5/13/1969,0:00,3800.02
9630,5/14/1969,0:00,3799.66
9631,5/15/1969,0:00,3799.24
9632,5/16/1969,0:00,3798.80
9633,5/17/1969,0:00,3798.36
9634,5/18/1969,0:00,3797.98
9635,5/19/1969,0:00,3797.59
9636,5/20/1969,0:00,3797.14
9637,5/21/1969,0:00,3796.72
9638,5/22/1969,0:00,3796.40
9639,5/23/1969,0:00,3796.04
9640,5/24/1969,0:00,3795.72
9641,5/25/1969,0:00,3797.23
9642,5/26/1969,0:00,3797.36
9643,5/27/1969,0:00,3797.28
9644,5/28/1969,0:00,3797.10
9645,5/29/1969,0:00,3796.80
9646,5/30/1969,0:00,3796.55
9647,5/31/1969,0:00,3796.39
9648,6/1/1969,0:00,3796.44
9649,6/2/1969,0:00,3796.30
9650,6/3/1969,0:00,3796.35
9651,6/4/1969,0:00,3796.10
9652,6/5/1969,0:00,3795.76
9653,6/6/1969,0:00,3795.26
9654,6/7/1969,0:00,3794.53
9655,6/8/1969,0:00,3793.68
9656,6/9/1969,0:00,3792.78
9657,6/10/1969,0:00,3791.93
9658,6/11/1969,0:00,3791.04
9659,6/12/1969,0:00,3790.16
9660,6/13/1969,0:00,3788.64
9661,6/14/1969,0:00,3787.16
9662,6/15/1969,0:00,3785.50
9663,6/16/1969,0:00,3785.05
9664,6/17/1969,0:00,3784.95
9665,6/18/1969,0:00,3794.40
9666,6/19/1969,0:00,3797.56
9667,6/20/1969,0:00,3799.16
9668,6/21/1969,0:00,3799.72
9669,6/22/1969,0:00,3800.12
9670,6/23/1969,0:00,3800.26
9671,6/24/1969,0:00,3800.34
9672,6/25/1969,0:00,3800.52
9673,6/26/1969,0:00,3800.68
9674,6/27/1969,0:00,3800.74
9675,6/28/1969,0:00,3800.76
9676,6/29/1969,0:00,3800.77
9677,6/30/1969,0:00,3800.73
9678,7/1/1969,0:00,3800.60
9679,7/2/1969,0:00,3800.28
9680,7/3/1969,0:00,3799.94
9681,7/4/1969,0:00,3799.36
9682,7/5/1969,0:00,3798.56
9683,7/6/1969,0:00,3797.76
9684,7/7/1969,0:00,3796.77
9685,7/8/1969,0:00,3796.00
9686,7/9/1969,0:00,3795.00
9687,7/10/1969,0:00,3793.96
9688,7/11/1969,0:00,3792.68
9689,7/12/1969,0:00,3790.89
9690,7/13/1969,0:00,3788.40
9691,7/14/1969,0:00,3770.80
9692,7/15/1969,0:00,3770.80
9693,7/16/1969,0:00,3770.80
9694,7/17/1969,0:00,3770.80
9695,7/18/1969,0:00,3770.80
9696,7/19/1969,0:00,3786.77
9697,7/20/1969,0:00,3785.80
9698,7/21/1969,0:00,3787.08
9699,7/22/1969,0:00,3789.80
9700,7/23/1969,0:00,3791.40
9701,7/24/1969,0:00,3790.66
9702,7/25/1969,0:00,3789.42
9703,7/26/1969,0:00,3788.36
9704,7/27/1969,0:00,3787.08
9705,7/28/1969,0:00,3770.80
9706,7/29/1969,0:00,3770.80
9707,7/30/1969,0:00,3770.80
9708,7/31/1969,0:00,3770.80
9709,8/1/1969,0:00,3770.80
9710,8/2/1969,0:00,3770.80
9711,8/3/1969,0:00,3770.80
9712,8/4/1969,0:00,3770.80
9713,8/5/1969,0:00,3770.80
9714,8/6/1969,0:00,3770.80
9715,8/7/1969,0:00,3770.80
9716,8/8/1969,0:00,3770.80
9717,8/9/1969,0:00,3770.80
9718,8/10/1969,0:00,3770.80
9719,8/11/1969,0:00,3770.80
9720,8/12/1969,0:00,3770.80
9721,8/13/1969,0:00,3770.80
9722,8/14/1969,0:00,3770.80
9723,8/15/1969,0:00,3770.80
9724,8/16/1969,0:00,3770.80
9725,8/17/1969,0:00,3770.80
9726,8/18/1969,0:00,3770.80
9727,8/19/1969,0:00,3770.80
9728,8/20/1969,0:00,3770.80
9729,8/21/1969,0:00,3770.80
9730,8/22/1969,0:00,3770.80
9731,8/23/1969,0:00,3790.69
9732,8/24/1969,0:00,3791.42
9733,8/25/1969,0:00,3792.78
9734,8/26/1969,0:00,3792.76
9735,8/27/1969,0:00,3792.54
9736,8/28/1969,0:00,3792.01
9737,8/29/1969,0:00,3791.29
9738,8/30/1969,0:00,3790.29
9739,8/31/1969,0:00,3789.00
9740,9/1/1969,0:00,3787.16
9741,9/2/1969,0:00,3770.80
9742,9/3/1969,0:00,3770.80
9743,9/4/1969,0:00,3770.80
9744,9/5/1969,0:00,3770.80
9745,9/6/1969,0:00,3770.80
9746,9/7/1969,0:00,3770.80
9747,9/8/1969,0:00,3770.80
9748,9/9/1969,0:00,3785.87
9749,9/10/1969,0:00,3788.58
9750,9/11/1969,0:00,3789.67
9751,9/12/1969,0:00,3790.53
9752,9/13/1969,0:00,3791.20
9753,9/14/1969,0:00,3791.55
9754,9/15/1969,0:00,3791.90
9755,9/16/1969,0:00,3792.13
9756,9/17/1969,0:00,3792.46
9757,9/18/1969,0:00,3793.07
9758,9/19/1969,0:00,3793.84
9759,9/20/1969,0:00,3794.50
9760,9/21/1969,0:00,3794.95
9761,9/22/1969,0:00,3795.30
9762,9/23/1969,0:00,3795.50
9763,9/24/1969,0:00,3795.70
9764,9/25/1969,0:00,3795.88
9765,9/26/1969,0:00,3796.03
9766,9/27/1969,0:00,3796.20
9767,9/28/1969,0:00,3796.33
9768,9/29/1969,0:00,3796.48
9769,9/30/1969,0:00,3796.61
9770,10/1/1969,0:00,3796.80
9771,10/2/1969,0:00,3796.93
9772,10/3/1969,0:00,3797.01
9773,10/4/1969,0:00,3796.99
9774,10/5/1969,0:00,3797.00
9775,10/6/1969,0:00,3797.00
9776,10/7/1969,0:00,3797.03
9777,10/8/1969,0:00,3797.04
9778,10/9/1969,0:00,3797.03
9779,10/10/1969,0:00,3797.00
9780,10/11/1969,0:00,3796.97
9781,10/12/1969,0:00,3797.06
9782,10/13/1969,0:00,3797.22
9783,10/14/1969,0:00,3797.40
9784,10/15/1969,0:00,3797.73
9785,10/16/1969,0:00,3797.90
9786,10/17/1969,0:00,3798.02
9787,10/18/1969,0:00,3798.21
9788,10/19/1969,0:00,3798.38
9789,10/20/1969,0:00,3798.57
9790,10/21/1969,0:00,3798.77
9791,10/22/1969,0:00,3798.94
9792,10/23/1969,0:00,3799.15
9793,10/24/1969,0:00,3799.36
9794,10/25/1969,0:00,3799.53
9795,10/26/1969,0:00,3799.67
9796,10/27/1969,0:00,3799.84
9797,10/28/1969,0:00,3800.00
9798,10/29/1969,0:00,3800.10
9799,10/30/1969,0:00,3800.30
9800,10/31/1969,0:00,3800.43
9801,11/1/1969,0:00,3800.54
9802,11/2/1969,0:00,3800.70
9803,11/3/1969,0:00,3800.82
9804,11/4/1969,0:00,3800.96
9805,11/5/1969,0:00,3801.10
9806,11/6/1969,0:00,3801.23
9807,11/7/1969,0:00,3801.34
9808,11/8/1969,0:00,3801.47
9809,11/9/1969,0:00,3801.56
9810,11/10/1969,0:00,3801.68
9811,11/11/1969,0:00,3801.78
9812,11/12/1969,0:00,3801.87
9813,11/13/1969,0:00,3802.02
9814,11/14/1969,0:00,3802.13
9815,11/15/1969,0:00,3802.24
9816,11/16/1969,0:00,3802.33
9817,11/17/1969,0:00,3802.44
9818,11/18/1969,0:00,3802.53
9819,11/19/1969,0:00,3802.62
9820,11/20/1969,0:00,3802.71
9821,11/21/1969,0:00,3802.80
9822,11/22/1969,0:00,3802.90
9823,11/23/1969,0:00,3802.99
9824,11/24/1969,0:00,3803.08
9825,11/25/1969,0:00,3803.16
9826,11/26/1969,0:00,3803.25
9827,11/27/1969,0:00,3803.34
9828,11/28/1969,0:00,3803.43
9829,11/29/1969,0:00,3803.50
9830,11/30/1969,0:00,3803.58
9831,12/1/1969,0:00,3803.66
9832,12/2/1969,0:00,3803.75
9833,12/3/1969,0:00,3803.83
9834,12/4/1969,0:00,3803.92
9835,12/5/1969,0:00,3804.03
9836,12/6/1969,0:00,3804.14
9837,12/7/1969,0:00,3804.24
9838,12/8/1969,0:00,3804.35
9839,12/9/1969,0:00,3804.40
9840,12/10/1969,0:00,3804.48
9841,12/11/1969,0:00,3804.58
9842,12/12/1969,0:00,3804.65
9843,12/13/1969,0:00,3804.73
9844,12/14/1969,0:00,3804.82
9845,12/15/1969,0:00,3804.92
9846,12/16/1969,0:00,3805.03
9847,12/17/1969,0:00,3805.12
9848,12/18/1969,0:00,3805.22
9849,12/19/1969,0:00,3805.30
9850,12/20/1969,0:00,3805.40
9851,12/21/1969,0:00,3805.50
