timestep,date,time,stage_ft
3306,10/18/1988,0:00,3820.13
3307,10/19/1988,0:00,3820.10
3308,10/20/1988,0:00,3820.10
3309,10/21/1988,0:00,3820.07
3310,10/22/1988,0:00,3819.99
3311,10/23/1988,0:00,3819.98
3312,10/24/1988,0:00,3819.99
3313,10/25/1988,0:00,3819.95
3314,10/26/1988,0:00,3819.91
3315,10/27/1988,0:00,3819.87
3316,10/28/1988,0:00,3819.81
3317,10/29/1988,0:00,3819.78
3318,10/30/1988,0:00,3819.73
3319,10/31/1988,0:00,3819.70
3320,11/1/1988,0:00,3819.68
3321,11/2/1988,0:00,3819.75
3322,11/3/1988,0:00,3819.78
3323,11/4/1988,0:00,3819.83
3324,11/5/1988,0:00,3819.87
3325,11/6/1988,0:00,3819.88
3326,11/7/1988,0:00,3819.91
3327,11/8/1988,0:00,3819.93
3328,11/9/1988,0:00,3819.95
3329,11/10/1988,0:00,3819.98
3330,11/11/1988,0:00,3820.00
3331,11/12/1988,0:00,3820.09
3332,11/13/1988,0:00,3820.09
3333,11/14/1988,0:00,3820.11
3334,11/15/1988,0:00,3820.13
3335,11/16/1988,0:00,3820.18
3336,11/17/1988,0:00,3820.20
3337,11/18/1988,0:00,3820.29
3338,11/19/1988,0:00,3820.48
3339,11/20/1988,0:00,3820.55
3340,11/21/1988,0:00,3820.64
3341,11/22/1988,0:00,3820.72
3342,11/23/1988,0:00,3820.80
3343,11/24/1988,0:00,3820.93
3344,11/25/1988,0:00,3820.99
3345,11/26/1988,0:00,3821.08
3346,11/27/1988,0:00,3821.17
3347,11/28/1988,0:00,3821.23
3348,11/29/1988,0:00,3821.33
3349,11/30/1988,0:00,3821.40
3350,12/1/1988,0:00,3821.46
3351,12/2/1988,0:00,3821.54
3352,12/3/1988,0:00,3821.61
3353,12/4/1988,0:00,3821.69
3354,12/5/1988,0:00,3821.77
3355,12/6/1988,0:00,3821.82
3356,12/7/1988,0:00,3821.90
3357,12/8/1988,0:00,3821.97
3358,12/9/1988,0:00,3822.06
3359,12/10/1988,0:00,3822.13
3360,12/11/1988,0:00,3822.18
3361,12/12/1988,0:00,3822.26
3362,12/13/1988,0:00,3822.33
3363,12/14/1988,0:00,3822.40
3364,12/15/1988,0:00,3822.48
3365,12/16/1988,0:00,3822.58
3366,12/17/1988,0:00,3822.62
3367,12/18/1988,0:00,3822.69
3368,12/19/1988,0:00,3822.77
3369,12/20/1988,0:00,3822.90
3370,12/21/1988,0:00,3823.00
3371,12/22/1988,0:00,3823.13
3372,12/23/1988,0:00,3823.17
3373,12/24/1988,0:00,3823.24
3374,12/25/1988,0:00,3823.28
3375,12/26/1988,0:00,3823.34
3376,12/27/1988,0:00,3823.40
3377,12/28/1988,0:00,3823.45
3378,12/29/1988,0:00,3823.48
3379,12/30/1988,0:00,3823.49
3380,12/31/1988,0:00,3823.53
3381,1/1/1989,0:00,3823.59
3382,1/2/1989,0:00,3823.65
3383,1/3/1989,0:00,3823.72
3384,1/4/1989,0:00,3823.83
3385,1/5/1989,0:00,3823.89
3386,1/6/1989,0:00,3824.01
3387,1/7/1989,0:00,3824.11
3388,1/8/1989,0:00,3824.18
3389,1/9/1989,0:00,3824.22
3390,1/10/1989,0:00,3824.26
3391,1/11/1989,0:00,3824.31
3392,1/12/1989,0:00,3824.42
3393,1/13/1989,0:00,3824.48
3394,1/14/1989,0:00,3824.51
3395,1/15/1989,0:00,3824.56
3396,1/16/1989,0:00,3824.61
3397,1/17/1989,0:00,3824.67
3398,1/18/1989,0:00,3824.74
3399,1/19/1989,0:00,3824.82
3400,1/20/1989,0:00,3824.89
3401,1/21/1989,0:00,3825.01
3402,1/22/1989,0:00,3825.09
3403,1/23/1989,0:00,3825.13
3404,1/24/1989,0:00,3825.17
3405,1/25/1989,0:00,3825.24
3406,1/26/1989,0:00,3825.29
3407,1/27/1989,0:00,3825.35
3408,1/28/1989,0:00,3825.48
3409,1/29/1989,0:00,3825.55
3410,1/30/1989,0:00,3825.60
3411,1/31/1989,0:00,3825.64
3412,2/1/1989,0:00,3825.72
3413,2/2/1989,0:00,3825.76
3414,2/3/1989,0:00,3825.78
3415,2/4/1989,0:00,3825.79
3416,2/5/1989,0:00,3825.83
3417,2/6/1989,0:00,3825.87
3418,2/7/1989,0:00,3825.92
3419,2/8/1989,0:00,3825.94
3420,2/9/1989,0:00,3825.98
3421,2/10/1989,0:00,3826.01
3422,2/11/1989,0:00,3826.05
3423,2/12/1989,0:00,3826.08
3424,2/13/1989,0:00,3826.15
3425,2/14/1989,0:00,3826.20
3426,2/15/1989,0:00,3826.26
3427,2/16/1989,0:00,3826.31
3428,2/17/1989,0:00,3826.44
3429,2/18/1989,0:00,3826.59
3430,2/19/1989,0:00,3826.70
3431,2/20/1989,0:00,3826.83
3432,2/21/1989,0:00,3826.93
3433,2/22/1989,0:00,3827.00
3434,2/23/1989,0:00,3827.06
3435,2/24/1989,0:00,3827.16
3436,2/25/1989,0:00,3827.24
3437,2/26/1989,0:00,3827.32
3438,2/27/1989,0:00,3827.40
3439,2/28/1989,0:00,3827.44
3440,3/1/1989,0:00,3827.50
3441,3/2/1989,0:00,3827.57
3442,3/3/1989,0:00,3827.65
3443,3/4/1989,0:00,3827.72
3444,3/5/1989,0:00,3827.74
3445,3/6/1989,0:00,3827.77
3446,3/7/1989,0:00,3827.84
3447,3/8/1989,0:00,3827.90
3448,3/9/1989,0:00,3827.95
3449,3/10/1989,0:00,3828.01
3450,3/11/1989,0:00,3828.07
3451,3/12/1989,0:00,3828.14
3452,3/13/1989,0:00,3828.18
3453,3/14/1989,0:00,3828.26
3454,3/15/1989,0:00,3828.31
3455,3/16/1989,0:00,3828.36
3456,3/17/1989,0:00,3828.39
3457,3/18/1989,0:00,3828.36
3458,3/19/1989,0:00,3828.34
3459,3/20/1989,0:00,3828.35
3460,3/21/1989,0:00,3828.33
3461,3/22/1989,0:00,3828.33
3462,3/23/1989,0:00,3828.31
3463,3/24/1989,0:00,3828.36
3464,3/25/1989,0:00,3828.38
3465,3/26/1989,0:00,3828.37
3466,3/27/1989,0:00,3828.36
3467,3/28/1989,0:00,3828.34
3468,3/29/1989,0:00,3828.30
3469,3/30/1989,0:00,3828.31
3470,3/31/1989,0:00,3828.28
3471,4/1/1989,0:00,3828.22
3472,4/2/1989,0:00,3828.13
3473,4/3/1989,0:00,3828.00
3474,4/4/1989,0:00,3827.86
3475,4/5/1989,0:00,3827.80
3476,4/6/1989,0:00,3827.52
3477,4/7/1989,0:00,3827.36
3478,4/8/1989,0:00,3827.16
3479,4/9/1989,0:00,3826.98
3480,4/10/1989,0:00,3826.77
3481,4/11/1989,0:00,3826.55
3482,4/12/1989,0:00,3826.37
3483,4/13/1989,0:00,3826.20
3484,4/14/1989,0:00,3826.02
3485,4/15/1989,0:00,3825.85
3486,4/16/1989,0:00,3825.68
3487,4/17/1989,0:00,3825.49
3488,4/18/1989,0:00,3825.32
3489,4/19/1989,0:00,3825.18
3490,4/20/1989,0:00,3824.95
3491,4/21/1989,0:00,3824.76
3492,4/22/1989,0:00,3824.60
3493,4/23/1989,0:00,3824.43
3494,4/24/1989,0:00,3824.24
3495,4/25/1989,0:00,3824.07
3496,4/26/1989,0:00,3823.91
3497,4/27/1989,0:00,3823.75
3498,4/28/1989,0:00,3823.55
3499,4/29/1989,0:00,3823.41
3500,4/30/1989,0:00,3823.24
3501,5/1/1989,0:00,3823.07
3502,5/2/1989,0:00,3822.94
3503,5/3/1989,0:00,3822.87
3504,5/4/1989,0:00,3822.72
3505,5/5/1989,0:00,3822.59
3506,5/6/1989,0:00,3822.45
3507,5/7/1989,0:00,3822.31
3508,5/8/1989,0:00,3822.15
3509,5/9/1989,0:00,3821.85
3510,5/10/1989,0:00,3821.45
3511,5/11/1989,0:00,3821.04
3512,5/12/1989,0:00,3820.63
3513,5/13/1989,0:00,3820.23
3514,5/14/1989,0:00,3819.90
3515,5/15/1989,0:00,3819.58
3516,5/16/1989,0:00,3819.49
3517,5/17/1989,0:00,3819.84
3518,5/18/1989,0:00,3820.38
3519,5/19/1989,0:00,3820.72
3520,5/20/1989,0:00,3820.88
3521,5/21/1989,0:00,3820.95
3522,5/22/1989,0:00,3821.03
3523,5/23/1989,0:00,3821.05
3524,5/24/1989,0:00,3821.08
3525,5/25/1989,0:00,3821.12
3526,5/26/1989,0:00,3821.10
3527,5/27/1989,0:00,3821.10
3528,5/28/1989,0:00,3821.13
3529,5/29/1989,0:00,3821.12
3530,5/30/1989,0:00,3821.10
3531,5/31/1989,0:00,3820.98
3532,6/1/1989,0:00,3820.87
3533,6/2/1989,0:00,3820.75
3534,6/3/1989,0:00,3820.68
3535,6/4/1989,0:00,3820.58
3536,6/5/1989,0:00,3820.60
3537,6/6/1989,0:00,3820.63
3538,6/7/1989,0:00,3820.66
3539,6/8/1989,0:00,3820.68
3540,6/9/1989,0:00,3820.71
3541,6/10/1989,0:00,3820.73
3542,6/11/1989,0:00,3820.75
3543,6/12/1989,0:00,3820.78
3544,6/13/1989,0:00,3820.78
3545,6/14/1989,0:00,3820.83
3546,6/15/1989,0:00,3820.81
3547,6/16/1989,0:00,3820.78
3548,6/17/1989,0:00,3820.77
3549,6/18/1989,0:00,3820.73
3550,6/19/1989,0:00,3820.71
3551,6/20/1989,0:00,3820.62
3552,6/21/1989,0:00,3820.50
3553,6/22/1989,0:00,3820.32
3554,6/23/1989,0:00,3820.13
3555,6/24/1989,0:00,3819.93
3556,6/25/1989,0:00,3819.78
3557,6/26/1989,0:00,3819.75
3558,6/27/1989,0:00,3819.78
3559,6/28/1989,0:00,3819.71
3560,6/29/1989,0:00,3819.63
3561,6/30/1989,0:00,3819.63
3562,7/1/1989,0:00,3819.55
3563,7/2/1989,0:00,3819.49
3564,7/3/1989,0:00,3819.43
3565,7/4/1989,0:00,3819.33
3566,7/5/1989,0:00,3819.20
3567,7/6/1989,0:00,3819.08
3568,7/7/1989,0:00,3819.00
3569,7/8/1989,0:00,3818.79
3570,7/9/1989,0:00,3818.48
3571,7/10/1989,0:00,3818.12
3572,7/11/1989,0:00,3817.72
3573,7/12/1989,0:00,3817.35
3574,7/13/1989,0:00,3817.02
3575,7/14/1989,0:00,3816.61
3576,7/15/1989,0:00,3816.28
3577,7/16/1989,0:00,3816.21
3578,7/17/1989,0:00,3816.25
3579,7/18/1989,0:00,3816.31
3580,7/19/1989,0:00,3816.28
3581,7/20/1989,0:00,3816.26
3582,7/21/1989,0:00,3816.23
3583,7/22/1989,0:00,3816.18
3584,7/23/1989,0:00,3816.06
3585,7/24/1989,0:00,3815.92
3586,7/25/1989,0:00,3815.75
3587,7/26/1989,0:00,3815.47
3588,7/27/1989,0:00,3815.03
3589,7/28/1989,0:00,3814.58
3590,7/29/1989,0:00,3814.20
3591,7/30/1989,0:00,3813.75
3592,7/31/1989,0:00,3813.47
3593,8/1/1989,0:00,3813.18
3594,8/2/1989,0:00,3812.85
3595,8/3/1989,0:00,3812.57
3596,8/4/1989,0:00,3812.28
3597,8/5/1989,0:00,3811.98
3598,8/6/1989,0:00,3811.68
3599,8/7/1989,0:00,3811.38
3600,8/8/1989,0:00,3810.90
3601,8/9/1989,0:00,3810.62
3602,8/10/1989,0:00,3810.33
3603,8/11/1989,0:00,3810.04
3604,8/12/1989,0:00,3809.74
3605,8/13/1989,0:00,3809.49
3606,8/14/1989,0:00,3809.38
3607,8/15/1989,0:00,3809.34
3608,8/16/1989,0:00,3809.24
3609,8/17/1989,0:00,3809.19
3610,8/18/1989,0:00,3809.16
3611,8/19/1989,0:00,3809.13
3612,8/20/1989,0:00,3809.14
3613,8/21/1989,0:00,3809.15
3614,8/22/1989,0:00,3809.15
3615,8/23/1989,0:00,3809.12
3616,8/24/1989,0:00,3809.03
3617,8/25/1989,0:00,3808.94
3618,8/26/1989,0:00,3808.84
3619,8/27/1989,0:00,3808.81
3620,8/28/1989,0:00,3808.79
3621,8/29/1989,0:00,3808.78
3622,8/30/1989,0:00,3808.78
3623,8/31/1989,0:00,3808.76
3624,9/1/1989,0:00,3808.76
3625,9/2/1989,0:00,3808.73
3626,9/3/1989,0:00,3808.69
3627,9/4/1989,0:00,3808.68
3628,9/5/1989,0:00,3808.63
3629,9/6/1989,0:00,3808.68
3630,9/7/1989,0:00,3808.60
3631,9/8/1989,0:00,3808.52
3632,9/9/1989,0:00,3808.42
3633,9/10/1989,0:00,3808.32
3634,9/11/1989,0:00,3808.30
3635,9/12/1989,0:00,3808.23
3636,9/13/1989,0:00,3808.21
3637,9/14/1989,0:00,3808.19
3638,9/15/1989,0:00,3808.15
3639,9/16/1989,0:00,3808.14
3640,9/17/1989,0:00,3808.14
3641,9/18/1989,0:00,3808.13
3642,9/19/1989,0:00,3808.12
3643,9/20/1989,0:00,3808.13
3644,9/21/1989,0:00,3808.14
3645,9/22/1989,0:00,3808.11
3646,9/23/1989,0:00,3808.03
3647,9/24/1989,0:00,3807.95
3648,9/25/1989,0:00,3807.91
3649,9/26/1989,0:00,3807.86
3650,9/27/1989,0:00,3807.83
3651,9/28/1989,0:00,3807.86
3652,9/29/1989,0:00,3807.87
3653,9/30/1989,0:00,3807.86
3654,10/1/1989,0:00,3807.86
3655,10/2/1989,0:00,3807.85
3656,10/3/1989,0:00,3807.66
3657,10/4/1989,0:00,3807.38
3658,10/5/1989,0:00,3807.20
3659,10/6/1989,0:00,3806.98
3660,10/7/1989,0:00,3806.73
3661,10/8/1989,0:00,3806.53
3662,10/9/1989,0:00,3806.33
3663,10/10/1989,0:00,3806.11
3664,10/11/1989,0:00,3805.90
3665,10/12/1989,0:00,3805.70
3666,10/13/1989,0:00,3805.58
3667,10/14/1989,0:00,3805.58
3668,10/15/1989,0:00,3805.58
3669,10/16/1989,0:00,3805.56
3670,10/17/1989,0:00,3805.56
3671,10/18/1989,0:00,3805.56
3672,10/19/1989,0:00,3805.59
3673,10/20/1989,0:00,3805.60
3674,10/21/1989,0:00,3805.64
3675,10/22/1989,0:00,3805.66
3676,10/23/1989,0:00,3805.70
3677,10/24/1989,0:00,3805.71
3678,10/25/1989,0:00,3805.73
3679,10/26/1989,0:00,3805.71
3680,10/27/1989,0:00,3805.71
3681,10/28/1989,0:00,3805.69
3682,10/29/1989,0:00,3805.71
3683,10/30/1989,0:00,3805.68
3684,10/31/1989,0:00,3805.66
3685,11/1/1989,0:00,3805.68
3686,11/2/1989,0:00,3805.76
3687,11/3/1989,0:00,3805.79
3688,11/4/1989,0:00,3805.86
3689,11/5/1989,0:00,3805.90
3690,11/6/1989,0:00,3805.93
3691,11/7/1989,0:00,3805.96
3692,11/8/1989,0:00,3806.00
3693,11/9/1989,0:00,3806.04
3694,11/10/1989,0:00,3806.06
3695,11/11/1989,0:00,3806.11
3696,11/12/1989,0:00,3806.14
3697,11/13/1989,0:00,3806.18
3698,11/14/1989,0:00,3806.20
3699,11/15/1989,0:00,3806.25
3700,11/16/1989,0:00,3806.28
3701,11/17/1989,0:00,3806.33
3702,11/18/1989,0:00,3806.39
3703,11/19/1989,0:00,3806.48
3704,11/20/1989,0:00,3806.64
3705,11/21/1989,0:00,3806.81
3706,11/22/1989,0:00,3806.93
3707,11/23/1989,0:00,3807.05
3708,11/24/1989,0:00,3807.18
3709,11/25/1989,0:00,3807.31
3710,11/26/1989,0:00,3807.42
3711,11/27/1989,0:00,3807.55
3712,11/28/1989,0:00,3807.65
3713,11/29/1989,0:00,3807.75
3714,11/30/1989,0:00,3807.86
3715,12/1/1989,0:00,3807.95
3716,12/2/1989,0:00,3808.07
3717,12/3/1989,0:00,3808.16
3718,12/4/1989,0:00,3808.28
3719,12/5/1989,0:00,3808.38
3720,12/6/1989,0:00,3808.45
3721,12/7/1989,0:00,3808.57
3722,12/8/1989,0:00,3808.68
3723,12/9/1989,0:00,3808.79
3724,12/10/1989,0:00,3808.90
3725,12/11/1989,0:00,3808.98
3726,12/12/1989,0:00,3809.07
3727,12/13/1989,0:00,3809.10
3728,12/14/1989,0:00,3809.18
3729,12/15/1989,0:00,3809.25
3730,12/16/1989,0:00,3809.34
3731,12/17/1989,0:00,3809.43
3732,12/18/1989,0:00,3809.47
3733,12/19/1989,0:00,3809.54
3734,12/20/1989,0:00,3809.61
3735,12/21/1989,0:00,3809.67
3736,12/22/1989,0:00,3809.73
3737,12/23/1989,0:00,3809.80
3738,12/24/1989,0:00,3809.86
3739,12/25/1989,0:00,3809.94
3740,12/26/1989,0:00,3810.02
3741,12/27/1989,0:00,3810.11
3742,12/28/1989,0:00,3810.21
3743,12/29/1989,0:00,3810.31
3744,12/30/1989,0:00,3810.43
3745,12/31/1989,0:00,3810.53
3746,1/1/1990,0:00,3810.62
3747,1/2/1990,0:00,3810.71
3748,1/3/1990,0:00,3810.81
3749,1/4/1990,0:00,3810.92
3750,1/5/1990,0:00,3811.01
3751,1/6/1990,0:00,3811.08
3752,1/7/1990,0:00,3811.16
3753,1/8/1990,0:00,3811.24
3754,1/9/1990,0:00,3811.35
3755,1/10/1990,0:00,3811.43
3756,1/11/1990,0:00,3811.53
3757,1/12/1990,0:00,3811.64
3758,1/13/1990,0:00,3811.74
3759,1/14/1990,0:00,3811.84
3760,1/15/1990,0:00,3811.93
3761,1/16/1990,0:00,3812.02
3762,1/17/1990,0:00,3812.11
3763,1/18/1990,0:00,3812.18
3764,1/19/1990,0:00,3812.29
3765,1/20/1990,0:00,3812.43
3766,1/21/1990,0:00,3812.51
3767,1/22/1990,0:00,3812.58
3768,1/23/1990,0:00,3812.65
3769,1/24/1990,0:00,3812.73
3770,1/25/1990,0:00,3812.83
3771,1/26/1990,0:00,3812.91
3772,1/27/1990,0:00,3812.98
3773,1/28/1990,0:00,3813.08
3774,1/29/1990,0:00,3813.16
3775,1/30/1990,0:00,3813.23
3776,1/31/1990,0:00,3813.32
3777,2/1/1990,0:00,3813.40
3778,2/2/1990,0:00,3813.48
3779,2/3/1990,0:00,3813.56
3780,2/4/1990,0:00,3813.63
3781,2/5/1990,0:00,3813.69
3782,2/6/1990,0:00,3813.80
3783,2/7/1990,0:00,3813.87
3784,2/8/1990,0:00,3813.94
3785,2/9/1990,0:00,3814.03
3786,2/10/1990,0:00,3814.11
3787,2/11/1990,0:00,3814.18
3788,2/12/1990,0:00,3814.26
3789,2/13/1990,0:00,3814.34
3790,2/14/1990,0:00,3814.42
3791,2/15/1990,0:00,3814.50
3792,2/16/1990,0:00,3814.55
3793,2/17/1990,0:00,3814.65
3794,2/18/1990,0:00,3814.77
3795,2/19/1990,0:00,3814.85
3796,2/20/1990,0:00,3815.00
3797,2/21/1990,0:00,3815.19
3798,2/22/1990,0:00,3815.30
3799,2/23/1990,0:00,3815.43
3800,2/24/1990,0:00,3815.55
3801,2/25/1990,0:00,3815.65
3802,2/26/1990,0:00,3815.75
3803,2/27/1990,0:00,3815.84
3804,2/28/1990,0:00,3815.96
3805,3/1/1990,0:00,3816.05
3806,3/2/1990,0:00,3816.19
3807,3/3/1990,0:00,3816.28
3808,3/4/1990,0:00,3816.37
3809,3/5/1990,0:00,3816.44
3810,3/6/1990,0:00,3816.51
3811,3/7/1990,0:00,3816.64
3812,3/8/1990,0:00,3816.72
3813,3/9/1990,0:00,3816.80
3814,3/10/1990,0:00,3816.90
3815,3/11/1990,0:00,3816.96
3816,3/12/1990,0:00,3817.03
3817,3/13/1990,0:00,3817.11
3818,3/14/1990,0:00,3817.20
3819,3/15/1990,0:00,3817.24
3820,3/16/1990,0:00,3817.30
3821,3/17/1990,0:00,3817.36
3822,3/18/1990,0:00,3817.43
3823,3/19/1990,0:00,3817.52
3824,3/20/1990,0:00,3817.62
3825,3/21/1990,0:00,3817.67
3826,3/22/1990,0:00,3817.72
3827,3/23/1990,0:00,3817.76
3828,3/24/1990,0:00,3817.80
3829,3/25/1990,0:00,3817.84
3830,3/26/1990,0:00,3817.87
3831,3/27/1990,0:00,3817.90
3832,3/28/1990,0:00,3817.95
3833,3/29/1990,0:00,3818.00
3834,3/30/1990,0:00,3818.07
3835,3/31/1990,0:00,3818.14
3836,4/1/1990,0:00,3818.18
3837,4/2/1990,0:00,3818.21
3838,4/3/1990,0:00,3818.25
3839,4/4/1990,0:00,3818.27
3840,4/5/1990,0:00,3818.28
3841,4/6/1990,0:00,3818.32
3842,4/7/1990,0:00,3818.35
3843,4/8/1990,0:00,3818.39
3844,4/9/1990,0:00,3818.41
3845,4/10/1990,0:00,3818.45
3846,4/11/1990,0:00,3818.46
3847,4/12/1990,0:00,3818.49
3848,4/13/1990,0:00,3818.52
3849,4/14/1990,0:00,3818.55
3850,4/15/1990,0:00,3818.56
3851,4/16/1990,0:00,3818.58
3852,4/17/1990,0:00,3818.58
3853,4/18/1990,0:00,3818.57
3854,4/19/1990,0:00,3818.57
3855,4/20/1990,0:00,3818.59
3856,4/21/1990,0:00,3818.57
3857,4/22/1990,0:00,3818.58
3858,4/23/1990,0:00,3818.59
3859,4/24/1990,0:00,3818.43
3860,4/25/1990,0:00,3818.21
3861,4/26/1990,0:00,3817.95
3862,4/27/1990,0:00,3817.68
3863,4/28/1990,0:00,3817.40
3864,4/29/1990,0:00,3817.13
3865,4/30/1990,0:00,3816.80
3866,5/1/1990,0:00,3816.51
3867,5/2/1990,0:00,3816.24
3868,5/3/1990,0:00,3816.07
3869,5/4/1990,0:00,3816.10
3870,5/5/1990,0:00,3816.20
3871,5/6/1990,0:00,3816.26
3872,5/7/1990,0:00,3816.34
3873,5/8/1990,0:00,3816.30
3874,5/9/1990,0:00,3816.32
3875,5/10/1990,0:00,3816.27
3876,5/11/1990,0:00,3816.26
3877,5/12/1990,0:00,3816.26
3878,5/13/1990,0:00,3816.18
3879,5/14/1990,0:00,3816.15
3880,5/15/1990,0:00,3816.14
3881,5/16/1990,0:00,3816.13
3882,5/17/1990,0:00,3816.06
3883,5/18/1990,0:00,3815.93
3884,5/19/1990,0:00,3815.78
3885,5/20/1990,0:00,3815.60
3886,5/21/1990,0:00,3815.47
3887,5/22/1990,0:00,3815.31
3888,5/23/1990,0:00,3815.10
3889,5/24/1990,0:00,3814.92
3890,5/25/1990,0:00,3814.73
3891,5/26/1990,0:00,3814.54
3892,5/27/1990,0:00,3814.35
3893,5/28/1990,0:00,3814.14
3894,5/29/1990,0:00,3813.95
3895,5/30/1990,0:00,3814.08
3896,5/31/1990,0:00,3814.06
3897,6/1/1990,0:00,3814.18
3898,6/2/1990,0:00,3814.30
3899,6/3/1990,0:00,3814.25
3900,6/4/1990,0:00,3814.28
3901,6/5/1990,0:00,3814.22
3902,6/6/1990,0:00,3814.20
3903,6/7/1990,0:00,3814.16
3904,6/8/1990,0:00,3814.11
3905,6/9/1990,0:00,3814.03
3906,6/10/1990,0:00,3814.00
3907,6/11/1990,0:00,3813.96
3908,6/12/1990,0:00,3813.91
3909,6/13/1990,0:00,3813.92
3910,6/14/1990,0:00,3813.95
3911,6/15/1990,0:00,3814.11
3912,6/16/1990,0:00,3814.25
3913,6/17/1990,0:00,3814.26
3914,6/18/1990,0:00,3814.10
3915,6/19/1990,0:00,3813.80
3916,6/20/1990,0:00,3813.46
3917,6/21/1990,0:00,3813.13
3918,6/22/1990,0:00,3812.65
3919,6/23/1990,0:00,3812.18
3920,6/24/1990,0:00,3811.78
3921,6/25/1990,0:00,3811.40
3922,6/26/1990,0:00,3811.08
3923,6/27/1990,0:00,3810.67
3924,6/28/1990,0:00,3810.38
3925,6/29/1990,0:00,3810.00
3926,6/30/1990,0:00,3809.58
3927,7/1/1990,0:00,3809.16
3928,7/2/1990,0:00,3808.68
3929,7/3/1990,0:00,3808.09
3930,7/4/1990,0:00,3807.59
3931,7/5/1990,0:00,3807.03
3932,7/6/1990,0:00,3806.48
3933,7/7/1990,0:00,3805.95
3934,7/8/1990,0:00,3805.69
3935,7/9/1990,0:00,3805.64
3936,7/10/1990,0:00,3805.60
3937,7/11/1990,0:00,3805.80
3938,7/12/1990,0:00,3806.03
3939,7/13/1990,0:00,3806.41
3940,7/14/1990,0:00,3806.65
3941,7/15/1990,0:00,3806.68
3942,7/16/1990,0:00,3806.66
3943,7/17/1990,0:00,3806.64
3944,7/18/1990,0:00,3806.60
3945,7/19/1990,0:00,3806.52
3946,7/20/1990,0:00,3806.40
3947,7/21/1990,0:00,3806.33
3948,7/22/1990,0:00,3807.42
3949,7/23/1990,0:00,3808.32
3950,7/24/1990,0:00,3809.18
3951,7/25/1990,0:00,3809.71
3952,7/26/1990,0:00,3810.05
3953,7/27/1990,0:00,3810.18
3954,7/28/1990,0:00,3810.20
3955,7/29/1990,0:00,3810.25
3956,7/30/1990,0:00,3810.25
3957,7/31/1990,0:00,3810.40
3958,8/1/1990,0:00,3810.49
3959,8/2/1990,0:00,3810.40
3960,8/3/1990,0:00,3810.29
3961,8/4/1990,0:00,3810.13
3962,8/5/1990,0:00,3809.88
3963,8/6/1990,0:00,3809.59
3964,8/7/1990,0:00,3809.48
3965,8/8/1990,0:00,3809.64
3966,8/9/1990,0:00,3809.60
3967,8/10/1990,0:00,3809.48
3968,8/11/1990,0:00,3809.36
3969,8/12/1990,0:00,3809.17
3970,8/13/1990,0:00,3809.01
3971,8/14/1990,0:00,3808.78
3972,8/15/1990,0:00,3808.58
3973,8/16/1990,0:00,3808.64
3974,8/17/1990,0:00,3808.61
3975,8/18/1990,0:00,3808.63
3976,8/19/1990,0:00,3808.60
3977,8/20/1990,0:00,3808.55
3978,8/21/1990,0:00,3808.46
3979,8/22/1990,0:00,3808.38
3980,8/23/1990,0:00,3808.27
3981,8/24/1990,0:00,3808.14
3982,8/25/1990,0:00,3808.00
3983,8/26/1990,0:00,3807.86
3984,8/27/1990,0:00,3807.68
3985,8/28/1990,0:00,3807.49
3986,8/29/1990,0:00,3807.29
3987,8/30/1990,0:00,3807.10
3988,8/31/1990,0:00,3806.87
3989,9/1/1990,0:00,3806.66
3990,9/2/1990,0:00,3806.43
3991,9/3/1990,0:00,3806.18
3992,9/4/1990,0:00,3805.94
3993,9/5/1990,0:00,3805.70
3994,9/6/1990,0:00,3805.48
3995,9/7/1990,0:00,3805.35
3996,9/8/1990,0:00,3805.09
3997,9/9/1990,0:00,3804.92
3998,9/10/1990,0:00,3804.74
3999,9/11/1990,0:00,3804.56
4000,9/12/1990,0:00,3804.40
4001,9/13/1990,0:00,3804.20
4002,9/14/1990,0:00,3804.01
4003,9/15/1990,0:00,3803.80
4004,9/16/1990,0:00,3803.57
4005,9/17/1990,0:00,3803.35
4006,9/18/1990,0:00,3803.16
4007,9/19/1990,0:00,3802.99
4008,9/20/1990,0:00,3802.93
4009,9/21/1990,0:00,3802.78
4010,9/22/1990,0:00,3802.62
4011,9/23/1990,0:00,3802.46
4012,9/24/1990,0:00,3802.33
4013,9/25/1990,0:00,3802.20
4014,9/26/1990,0:00,3802.03
4015,9/27/1990,0:00,3801.94
4016,9/28/1990,0:00,3801.93
4017,9/29/1990,0:00,3802.01
4018,9/30/1990,0:00,3801.96
4019,10/1/1990,0:00,3801.91
4020,10/2/1990,0:00,3801.89
4021,10/3/1990,0:00,3801.85
4022,10/4/1990,0:00,3801.75
4023,10/5/1990,0:00,3801.66
4024,10/6/1990,0:00,3801.65
4025,10/7/1990,0:00,3801.72
4026,10/8/1990,0:00,3801.76
4027,10/9/1990,0:00,3801.83
4028,10/10/1990,0:00,3801.80
4029,10/11/1990,0:00,3801.71
4030,10/12/1990,0:00,3801.64
4031,10/13/1990,0:00,3801.63
4032,10/14/1990,0:00,3801.62
4033,10/15/1990,0:00,3801.57
4034,10/16/1990,0:00,3801.54
4035,10/17/1990,0:00,3801.53
4036,10/18/1990,0:00,3801.49
4037,10/19/1990,0:00,3801.50
4038,10/20/1990,0:00,3801.56
4039,10/21/1990,0:00,3801.64
4040,10/22/1990,0:00,3801.72
4041,10/23/1990,0:00,3801.78
