mean_log,sd_log,skew_log,log_likelihood
3.594983621,0.364335065,0.567499957,-1093.839211
3.577981094,0.393913688,0.386310047,-1094.005443
3.518204265,0.391841798,0.690974753,-1093.911052
3.582067885,0.351439575,0.559233504,-1094.372061
3.522350377,0.35833027,0.439226085,-1095.242789
3.541063735,0.360810798,0.958076245,-1093.466054
3.535848368,0.353280025,0.769277371,-1093.041984
3.522172504,0.398267657,0.726029715,-1094.146212
3.556544414,0.428133614,0.57611669,-1095.679731
3.573344926,0.421317039,0.724053549,-1095.395597
3.49062942,0.340267066,0.491402571,-1097.760224
3.487997601,0.340327985,0.741374146,-1095.624811
3.552982265,0.401586539,0.776727935,-1093.708947
3.509302789,0.364770332,1.166434562,-1096.462488
3.498790014,0.356910583,0.926670772,-1093.89591
3.585627031,0.392087904,0.548493664,-1093.250074
3.624853624,0.370414669,0.707857689,-1095.502854
3.60882674,0.473559403,0.200701021,-1100.322587
3.597899022,0.366242308,0.728894858,-1093.88816
3.527330981,0.370139469,0.507830994,-1093.981452
3.541373496,0.365831481,0.693304026,-1092.690602
3.533022337,0.380340239,0.882697941,-1093.01415
3.563138606,0.383990368,0.713209603,-1092.60586
3.590823006,0.389876153,0.451980205,-1093.69968
3.514887426,0.390893573,0.651340894,-1094.073695
3.606545377,0.399648431,0.809127341,-1094.731195
3.534448861,0.356773858,0.841246035,-1092.906077
3.556942005,0.387239453,0.742743778,-1092.726547
3.607328153,0.440511949,0.469502173,-1097.017827
3.572715031,0.378767584,0.858431506,-1093.081587
3.472346232,0.377652897,0.826703494,-1096.040133
3.558005967,0.380369223,0.579679902,-1092.844757
3.586682695,0.400927076,0.296294578,-1094.818096
3.517635646,0.382064634,0.665428236,-1093.586883
3.539020761,0.353660141,0.618187878,-1093.519383
3.632671046,0.410581616,0.558438004,-1095.560548
3.606816882,0.380053009,0.630004852,-1093.678386
3.524113475,0.385432144,0.70420187,-1093.354954
3.593681973,0.386728975,0.636664706,-1093.171038
3.581263151,0.371453773,0.72345135,-1092.894596
3.574923588,0.372859646,0.475367511,-1093.508072
3.590824701,0.392022057,0.716775933,-1093.291363
3.494738173,0.387024074,0.414566656,-1096.24968
3.600462192,0.377934101,0.49218721,-1093.812515
3.579978568,0.40060419,0.810171345,-1093.879037
3.559864192,0.41346144,0.733887578,-1094.60106
3.583018634,0.377553476,0.646030166,-1092.852632
3.620248923,0.383650701,0.806922809,-1095.345045
3.545974345,0.389563362,0.711853434,-1092.933242
3.573566195,0.370607554,0.398707372,-1094.174961
3.541895747,0.367196007,0.532130934,-1093.460915
3.526988182,0.38728617,0.548683491,-1093.783936
3.557465108,0.411876555,0.898612202,-1095.528864
3.553036233,0.391788691,0.521177137,-1093.347191
3.557155095,0.367602836,0.738482424,-1092.520764
3.533517083,0.385979631,0.524059783,-1093.656121
3.55493722,0.375079673,0.643761242,-1092.618357
3.54933146,0.352658318,0.52333275,-1094.119657
3.555395269,0.392982486,0.744190402,-1093.011411
3.597676175,0.377325526,0.572651225,-1093.42797
3.581149979,0.413194683,0.738367219,-1094.629124
3.544678763,0.396902024,0.713539771,-1093.364872
3.585806941,0.416282395,0.445487533,-1094.608591
3.555804959,0.428539755,0.428055059,-1095.629281
3.560855396,0.394725266,0.701405087,-1093.0335
3.50104971,0.354069446,0.775385489,-1094.01238
3.524058153,0.36512751,0.567874754,-1093.776073
3.538241687,0.370979227,0.56196942,-1093.271371
3.558303632,0.356595204,0.586454739,-1093.415551
3.55520252,0.407256068,0.699507874,-1093.952922
3.55564017,0.385694318,0.997908057,-1094.140748
3.569165329,0.363764621,0.72220398,-1092.819321
3.590920139,0.364019436,0.642692067,-1093.536781
3.543897496,0.387265863,0.978433798,-1093.868282
3.557964476,0.374662413,0.629197311,-1092.653119
3.548684532,0.402171981,0.478612164,-1093.968585
3.544175475,0.391065489,0.537999723,-1093.420599
3.559938292,0.383292085,0.864490375,-1092.937605
3.484960793,0.359619709,1.062474245,-1095.072827
3.447850377,0.353043518,0.7748769,-1098.299064
3.563125597,0.365908962,0.664905837,-1092.713291
3.572786967,0.367917882,0.83712034,-1093.124375
3.537225842,0.370995068,0.904154029,-1092.824837
3.557454915,0.433827397,0.375463867,-1096.106401
3.542571986,0.417450322,0.297061523,-1095.671778
3.533597665,0.346256567,0.792201894,-1093.522506
3.519043812,0.390274338,0.604837528,-1093.978484
3.618111926,0.409260756,0.558496546,-1094.812096
3.528773154,0.379651044,0.647019073,-1093.161628
3.48468883,0.372954719,1.0747445,-1095.528664
3.556051904,0.387670937,0.43648417,-1093.702372
3.562607033,0.380918841,0.717112383,-1092.538575
3.560457873,0.355761756,0.860317421,-1093.525639
3.54296935,0.382749591,0.948954863,-1093.376998
3.529232389,0.401604872,0.504114485,-1094.386574
3.528458778,0.348820127,0.578777979,-1094.322178
3.574500654,0.423754345,0.349921934,-1095.333278
3.611842151,0.415498989,0.500457193,-1094.97448
3.503985953,0.388437003,0.712126532,-1094.421441
3.500796313,0.419376094,1.203654486,-1103.126255
3.585900903,0.348566225,0.734856182,-1094.813127
3.510288682,0.367546642,1.050545022,-1094.166082
3.559839758,0.390552195,0.724647465,-1092.844274
3.562315666,0.376325866,0.751421541,-1092.495052
3.493736837,0.385795251,0.468253162,-1095.920556
3.537204521,0.382819215,0.762884356,-1092.820037
3.556567415,0.397089269,0.417389203,-1093.970831
3.473263173,0.356316792,0.604190267,-1096.862958
3.525668313,0.380953908,0.810377839,-1093.077585
3.596459235,0.389328924,0.586478334,-1093.341895
3.559134707,0.357981436,0.931802872,-1094.063578
3.569199007,0.386512677,0.623292089,-1092.78071
3.59597799,0.428264249,0.77964594,-1097.038445
3.61126594,0.384159669,0.629219065,-1093.852456
3.493010132,0.371283117,0.9181212,-1094.322558
3.532690661,0.359125858,0.619242419,-1093.373307
3.563963303,0.389346183,0.418797432,-1093.757011
3.566595865,0.363974686,0.653402016,-1092.849619
3.553062204,0.399618456,0.567222627,-1093.492516
3.573864273,0.391206073,0.968379776,-1094.559865
3.579730671,0.354161667,0.755640945,-1093.927211
3.568288294,0.404856649,0.396470814,-1094.213309
3.564080683,0.4173697,0.728535886,-1094.973074
3.524364942,0.375803036,0.966849785,-1093.41015
3.564912914,0.368326342,0.737489375,-1092.591282
3.566140026,0.375321243,0.367243572,-1094.304525
3.593531614,0.398022698,0.517364485,-1093.641585
3.507006358,0.381316562,0.680498313,-1094.036808
3.54532832,0.377034751,0.509805722,-1093.382639
3.56401879,0.366393786,0.637773216,-1092.782441
3.620906344,0.387242156,0.561051187,-1094.35494
3.611345927,0.365185655,0.410973041,-1095.30022
3.565918197,0.350609636,0.810532785,-1093.893514
3.583934885,0.366306163,0.827620961,-1093.670982
3.543046618,0.344699735,0.766617741,-1093.698971
3.556886891,0.380158352,0.882312578,-1092.913812
3.615136203,0.40894397,0.289369356,-1095.581156
3.533330178,0.393968726,0.892940365,-1093.906503
3.498429359,0.358650631,1.157439122,-1096.275022
3.60620727,0.403659615,0.706556428,-1094.337014
3.566771478,0.347304245,0.721277342,-1093.952732
3.568633415,0.382741617,0.710966809,-1092.610297
3.565560938,0.357318971,0.841801192,-1093.47416
3.523514902,0.383253243,0.728090758,-1093.261198
3.52180306,0.335205436,0.81881922,-1094.689731
3.548664496,0.369708557,0.736925466,-1092.484431
3.613348973,0.39268678,0.430004108,-1094.438815
3.517714024,0.356560628,1.100145333,-1095.595102
3.570165956,0.387961834,0.355943111,-1094.200185
3.572609404,0.37119053,0.558786184,-1093.04611
3.553999602,0.348279941,0.594023186,-1093.957357
3.532403679,0.429519862,0.57191429,-1096.363098
3.549860803,0.373989399,0.515779161,-1093.294529
3.540883928,0.381091847,0.718453578,-1092.712526
3.494085564,0.387526701,0.714931002,-1094.971048
3.534122667,0.364740614,0.895580815,-1092.832605
3.505411196,0.368526397,0.665473019,-1094.005793
3.603116431,0.386280464,0.698957787,-1093.572969
3.56197588,0.366561359,0.387985478,-1094.449243
3.632953551,0.412534987,0.678570641,-1096.105339
3.608631918,0.38818375,0.650464208,-1093.753221
3.552955679,0.369354886,0.971093597,-1093.622739
3.565762521,0.415402593,0.68843036,-1094.591729
3.562443393,0.355149287,0.697805515,-1093.165232
3.6354549,0.432365162,0.586746557,-1097.567175
3.502545922,0.369966928,0.996211422,-1094.042705
3.536680542,0.373983999,0.367342797,-1094.839931
3.503890662,0.373349861,0.885449491,-1093.754359
3.555428089,0.364035076,0.899769438,-1093.141786
3.534269865,0.37266141,0.52122574,-1093.618319
3.493384066,0.368031712,0.916951238,-1094.205571
3.568625419,0.371182244,0.698980696,-1092.59883
3.572009131,0.378286808,0.368608433,-1094.208434
3.512077373,0.374909012,0.905510965,-1093.481679
3.62329991,0.397246283,0.770778764,-1095.31006
3.505601527,0.356060494,0.649569146,-1094.329292
3.62528648,0.367233284,0.712352422,-1095.83098
3.540496068,0.364779287,0.769486578,-1092.582048
3.526703493,0.378513968,0.56094147,-1093.600745
3.585700275,0.410668535,0.507387255,-1094.134898
3.570783664,0.393737582,0.757789608,-1093.091146
3.545949293,0.36480068,0.995289019,-1093.900613
3.542799768,0.360890107,0.879952039,-1092.891247
3.571975777,0.377490922,0.513578841,-1093.164027
3.541336615,0.401445198,0.686753045,-1093.731416
3.59538495,0.398114253,0.647173326,-1093.551504
3.567382286,0.341998604,0.790826309,-1094.920002
3.544299546,0.370318802,0.230252957,-1096.463495
3.587329541,0.376723447,0.615072035,-1093.020667
3.591005397,0.377376501,0.701156698,-1093.093718
3.565601052,0.366795652,0.454569152,-1093.826585
3.568643177,0.367607268,0.709188536,-1092.673942
3.506793943,0.353717086,0.839723726,-1093.619267
3.563858232,0.38639739,0.443016293,-1093.575968
3.557880401,0.372132875,0.634831668,-1092.654096
3.517195679,0.340203548,0.545291968,-1095.709113
3.524686002,0.405821893,0.457959569,-1094.924289
3.577203194,0.373431291,0.91905511,-1093.932013
3.571310612,0.369404397,0.398348779,-1094.216384
3.535967951,0.3746465,0.404965461,-1094.475288
3.588066544,0.357289127,0.540257598,-1094.16693
3.557771029,0.362636468,0.879062225,-1093.11607
3.570911257,0.374821189,0.960401124,-1094.132229
3.531987914,0.355390528,0.962081919,-1093.644106
3.515979592,0.380318954,0.781337867,-1093.407151
3.571837235,0.37845341,0.690636604,-1092.602378
3.62110785,0.387280764,0.437109543,-1094.73763
3.553176134,0.367727627,0.835376299,-1092.623159
3.546945206,0.373026508,0.659737549,-1092.644854
3.498251502,0.353913336,0.90642983,-1093.961366
3.590779892,0.379829262,0.701204158,-1093.066577
3.598145083,0.374926092,0.584275735,-1093.470124
3.561077226,0.356543143,0.86191801,-1093.50023
3.538234887,0.366344762,0.888232139,-1092.76768
3.648212151,0.399908892,0.314142166,-1096.78581
3.564046313,0.34238702,0.842557753,-1095.146645
3.515987801,0.374259658,0.788623865,-1093.217495
3.526198835,0.370522516,1.042096832,-1093.980494
3.531832901,0.371350495,0.316457709,-1095.657531
3.55741289,0.380343704,0.468123677,-1093.459808
3.556268803,0.362733214,0.873482503,-1093.027839
3.589033231,0.384916303,0.588379776,-1093.097424
3.5586028,0.391190834,0.751985583,-1092.910407
3.562839913,0.342454864,0.835777095,-1094.982143
3.54944777,0.37491778,0.771282808,-1092.472567
3.527882827,0.407979289,0.533611422,-1094.694296
3.579472879,0.377723783,0.745855295,-1092.794426
3.515180259,0.353472246,0.398839813,-1096.347913
3.542420955,0.361113413,0.681352303,-1092.839246
3.546588881,0.34438237,0.846305646,-1094.053786
3.619804993,0.38985474,0.504136348,-1094.408807
3.603762246,0.369954657,0.633255268,-1093.834772
3.556549366,0.375622432,0.648852832,-1092.595578
3.56747226,0.363423471,0.848156336,-1093.195046
3.507596108,0.356650714,0.553564394,-1094.913547
3.531658053,0.406747351,0.293070314,-1095.658631
3.559192695,0.385329797,0.756874606,-1092.666335
3.590407114,0.368211706,0.794353108,-1093.688508
3.622435259,0.398065826,0.416118192,-1094.910635
3.571719637,0.389942921,0.789768903,-1093.014214
3.494101707,0.353997901,0.821488183,-1094.249657
3.619225749,0.373748512,0.609409742,-1094.55567
3.510472684,0.356722467,0.840809891,-1093.390967
3.555935205,0.403175268,0.477619957,-1093.892226
3.620498893,0.379766872,0.629182775,-1094.439353
3.553157615,0.370627607,0.620088994,-1092.747967
3.562604277,0.354139348,0.539204605,-1093.886541
3.549630912,0.371464332,0.82740966,-1092.538209
3.54968879,0.369961607,0.817302778,-1092.521271
3.577646627,0.372210382,0.553172537,-1093.111835
3.578873576,0.3690778,0.646205401,-1092.915938
3.521683618,0.379138972,0.587096367,-1093.663657
3.543693362,0.395269504,0.690681744,-1093.278129
3.563255556,0.357546063,0.72011348,-1093.01108
3.548484928,0.357617945,0.552723491,-1093.598822
3.514649933,0.398547148,0.815886379,-1094.664357
3.559763763,0.365215279,0.806672053,-1092.697675
3.549543804,0.337800662,0.756884563,-1094.601806
3.539690441,0.396068743,0.58561764,-1093.55602
3.597088765,0.395507962,0.346751275,-1094.518264
3.572491507,0.364540974,0.590266511,-1093.125847
3.532836086,0.364056695,0.99883486,-1093.625848
3.556470005,0.35787837,0.654778501,-1093.031365
3.55878075,0.40987237,0.602835264,-1094.016397
3.547111102,0.370023461,0.420069245,-1094.184793
3.48670395,0.351794193,0.816800319,-1094.772703
3.530921241,0.374135396,1.055892134,-1094.224121
3.565643121,0.400036529,0.941637173,-1094.655073
3.645326503,0.388474311,0.618819347,-1096.059313
3.571468798,0.37882025,0.848421086,-1092.981231
3.584708295,0.36656803,0.273793896,-1095.800948
3.568878891,0.369863478,0.340501731,-1094.767746
3.51896787,0.36616427,0.903708852,-1093.080368
3.653827338,0.390156776,0.421464002,-1096.739915
3.522050407,0.356274543,0.848334551,-1093.080854
3.493436361,0.362236561,1.023562779,-1094.444907
3.520384513,0.360112802,0.818636466,-1093.011497
3.526463243,0.375177418,0.991372184,-1093.532991
3.59666055,0.389066877,0.564677233,-1093.386397
3.556783825,0.355816087,0.737377854,-1092.998002
3.538406605,0.410939725,0.416952026,-1094.876548
3.585167958,0.382293498,0.522545012,-1093.236048
3.561759602,0.392717513,0.514534675,-1093.302562
3.48853495,0.382272966,0.460506769,-1096.312607
3.566345166,0.360831618,0.571522612,-1093.312304
3.491230003,0.366828552,0.680628941,-1094.792241
3.579289568,0.363128941,0.658542624,-1093.151619
3.522661647,0.385491345,0.597626802,-1093.698037
3.490190194,0.35926034,0.954606039,-1094.34575
3.547148313,0.373164913,0.447180159,-1093.861503
3.594360697,0.354291973,0.783017581,-1095.081474
3.523527475,0.344552305,0.731828962,-1093.876248
3.567469336,0.365094166,0.895049549,-1093.510604
3.601390575,0.400442578,0.840271511,-1094.798855
3.561116881,0.383514498,0.815423282,-1092.74439
3.574920747,0.371610856,0.537102743,-1093.169756
3.532412546,0.38781621,0.739823109,-1093.156672
3.577875442,0.3888717,0.771621791,-1093.015252
3.572171917,0.369313904,0.4537365,-1093.757127
3.563499127,0.355228774,0.91175112,-1094.308004
3.539913133,0.377428157,0.802486556,-1092.626759
3.59540783,0.387805906,0.564218264,-1093.33843
3.550715866,0.397070401,0.879873226,-1093.827911
3.560370261,0.380613438,0.764621438,-1092.549728
3.517167335,0.370781851,0.698939456,-1093.314688
3.477236202,0.325278398,0.944903948,-1097.215407
3.571908882,0.364784784,0.700777982,-1092.842667
3.518321837,0.382288487,0.601705409,-1093.788602
3.60596031,0.397312664,0.523949495,-1093.921342
3.532290819,0.385287539,0.862147075,-1093.200955
3.571461507,0.420045652,0.653327599,-1094.935842
3.545213325,0.370850772,0.634588204,-1092.77126
3.568469067,0.378840797,0.611837944,-1092.715813
3.568264037,0.371769346,0.920148391,-1093.539875
3.513623359,0.35885577,0.752841807,-1093.389266
3.545290551,0.373842317,0.463436911,-1093.753207
3.542107545,0.340698062,0.792786778,-1094.143708
3.626748832,0.412117488,0.424691168,-1095.463616
3.534370684,0.375698096,0.896811963,-1092.891171
3.563510369,0.33887916,0.593330717,-1095.073424
3.585567227,0.376037415,0.839317464,-1093.478025
3.561202557,0.407189651,0.462951243,-1094.070129
3.5327015,0.354422261,0.909646613,-1093.287942
3.552170052,0.39115241,0.838567375,-1093.176418
3.537456477,0.370015105,0.460840672,-1094.045519
3.540137099,0.370340848,0.746840979,-1092.55265
3.539087435,0.366705644,0.898940341,-1092.812186
3.535419311,0.393993801,0.893549719,-1093.864178
3.606802036,0.379000918,0.572782192,-1093.752715
3.573956304,0.389772982,0.596995374,-1092.94114
3.601416515,0.367023344,0.711910487,-1093.988228
3.533431841,0.380966436,0.710266504,-1092.893383
3.558977245,0.362423459,0.86656168,-1093.075298
3.535550465,0.374802657,0.996816086,-1093.539229
3.534998752,0.355488556,0.863735107,-1093.025291
3.535941387,0.378096377,0.952063716,-1093.244779
3.55984061,0.377905358,0.832460629,-1092.665946
3.530543702,0.362177808,1.002249597,-1093.702424
3.521119209,0.367988513,0.482573131,-1094.476178
3.564876177,0.347382584,0.613503845,-1094.068999
3.590101591,0.35944004,0.784050056,-1094.22305
3.528032227,0.352563179,0.8614109,-1093.192881
3.582934656,0.378666119,0.560518873,-1093.06147
3.496919901,0.365376905,1.018886393,-1094.29933
3.505990479,0.394883074,0.636235768,-1094.749296
3.549071396,0.384642823,0.730183014,-1092.686655
3.588852065,0.377096275,0.543534666,-1093.271797
3.563361723,0.392545932,0.510227284,-1093.305519
3.558173142,0.429995865,0.263491371,-1096.196815
3.603503645,0.4061201,0.279515605,-1095.289868
3.540254892,0.380855915,0.92283427,-1093.130197
3.632147643,0.407225186,0.860399446,-1097.504613
3.571655639,0.348620643,0.475037456,-1094.931272
3.562423178,0.391614439,0.595680919,-1092.991799
3.517212685,0.391890118,0.865212914,-1094.14846
3.510238438,0.375572234,0.628778005,-1093.949414
3.602587417,0.371052152,0.286654723,-1095.75016
3.543809365,0.404303186,0.707630009,-1093.916682
3.594779978,0.411726399,0.565832211,-1094.283896
3.511117137,0.377924007,0.907587664,-1093.649593
3.602659431,0.399223473,0.370721667,-1094.522837
3.55188833,0.374076862,0.707798569,-1092.489495
3.546060085,0.421617037,0.554906101,-1095.189398
3.543830798,0.337505738,0.77292606,-1094.532434
3.568917099,0.443859538,0.361231124,-1096.901205
3.559177702,0.359440277,0.670724137,-1092.92279
3.570242773,0.363789128,0.961296469,-1094.787551
3.552164596,0.377899498,0.606934002,-1092.773931
3.6130648,0.392997179,0.698093389,-1094.159066
3.530256164,0.367933155,0.921115986,-1092.947499
3.526991586,0.348620346,0.752024843,-1093.459975
3.546604917,0.406253286,0.313067574,-1095.080749
3.519365307,0.356771504,0.739175925,-1093.287936
3.576781582,0.400367728,0.746360628,-1093.524692
3.514649525,0.388242587,0.584653287,-1094.178122
3.610733164,0.353593338,0.427560732,-1096.144556
3.559633913,0.381340488,0.747826113,-1092.54628
3.581666096,0.371706398,0.644417079,-1092.914837
3.583563231,0.3894739,0.468341423,-1093.503997
3.547848693,0.333828012,0.780774597,-1095.197216
3.56076306,0.372810169,0.628670078,-1092.666019
3.553875042,0.406484644,0.639956391,-1093.834727
3.530033596,0.42803855,0.617489376,-1096.419168
3.547129048,0.397583235,0.462823639,-1093.900219
3.505689041,0.378416319,0.931593956,-1093.986247
3.549899034,0.373941525,0.499328766,-1093.404827
3.565567853,0.372110856,0.512200064,-1093.242054
3.521842903,0.396630903,0.716024912,-1094.039032
3.542884798,0.379953381,0.69374687,-1092.684952
3.581701756,0.392212842,0.62899478,-1093.043393
3.509766508,0.381219059,0.941889287,-1093.998028
3.561063797,0.406567094,0.901311388,-1094.903071
3.581336279,0.390774893,0.427476267,-1093.726059
3.567927884,0.361649821,0.800956111,-1093.048293
3.551080535,0.377938634,0.564765272,-1092.972616
3.561321261,0.364135851,0.587484592,-1093.050845
3.555559526,0.36479532,0.825920402,-1092.697437
3.552952093,0.398004579,0.841854502,-1093.680413
3.504652321,0.331639191,0.740756493,-1095.608638
3.599160181,0.391645466,0.633681516,-1093.433417
3.55292016,0.38177874,0.730838382,-1092.566975
3.501456899,0.3655586,0.68504799,-1094.146834
3.559753734,0.38525682,0.599765401,-1092.824626
3.534539378,0.378191905,0.814432253,-1092.753853
3.524122398,0.368721982,0.971348362,-1093.305188
3.598535969,0.378643407,0.829410974,-1094.073564
3.535511621,0.36203741,0.881049097,-1092.828383
3.524854076,0.385272375,0.65811353,-1093.413302
3.575396502,0.384639778,0.730899776,-1092.752046
3.562168056,0.407849086,0.44151899,-1094.17321
3.549725623,0.381755368,0.633163735,-1092.755671
3.544738709,0.379208092,0.839271774,-1092.686381
3.549972358,0.357953167,0.888395409,-1093.224046
3.544125675,0.373240024,0.483268074,-1093.635734
3.572554328,0.379888279,0.587214895,-1092.824452
3.567960508,0.368630635,0.442067337,-1093.858684
3.499445351,0.41360436,0.389166762,-1096.766557
3.527314326,0.355243774,0.689263633,-1093.310907
3.574722505,0.367439931,0.634153304,-1092.905528
3.592718606,0.418892895,0.556676404,-1094.786642
3.527173237,0.384541372,0.861066026,-1093.290452
3.641401301,0.394378182,0.680161011,-1095.982149
3.526479874,0.331815811,0.703403966,-1095.254478
3.538244292,0.370656094,0.855057687,-1092.639619
3.572740959,0.382028098,0.471918151,-1093.377735
3.571248745,0.372834528,0.789924085,-1092.728874
3.567616431,0.374785237,0.66705295,-1092.585908
3.517318168,0.368475105,0.934329466,-1093.239507
3.534286049,0.370002307,0.781664657,-1092.621024
3.490978773,0.379191906,0.591616065,-1095.311856
3.56728002,0.377012018,0.763474376,-1092.569498
3.513685011,0.342897646,0.72708133,-1094.284816
3.551802513,0.385441149,0.767193308,-1092.708473
3.543408358,0.398082321,0.475929839,-1093.937963
3.573831544,0.385342174,0.723469308,-1092.735335
3.537024073,0.395789632,0.958709899,-1094.431467
3.527972271,0.385581623,0.829086873,-1093.250106
3.537271334,0.399071427,0.843232479,-1094.020625
3.645665532,0.419172451,0.476366776,-1096.708301
3.55840809,0.373928629,1.026886353,-1094.678026
3.556635252,0.367999966,0.800322267,-1092.561736
3.576972713,0.373711856,0.784703115,-1092.862715
3.597851767,0.392424271,0.961637347,-1095.864614
3.586964912,0.400409513,0.862368959,-1094.421589
3.610518818,0.392106536,0.724221403,-1094.109991
3.536605559,0.388573289,0.685556032,-1093.112252
3.587657373,0.36141184,0.790263121,-1093.943391
3.511253925,0.36613049,0.634777191,-1093.885082
3.554604856,0.387244518,0.540410325,-1093.135459
3.58366534,0.384978601,0.398185513,-1093.938158
3.543402384,0.394567958,0.528939359,-1093.58696
3.585294875,0.36035012,0.866820882,-1094.668125
3.605594902,0.395983362,0.479296615,-1094.011439
3.559847394,0.411522754,0.616113437,-1094.139057
3.564267404,0.416136366,0.36266942,-1094.90107
3.49330491,0.340258244,0.670852816,-1095.780247
3.508880695,0.356343212,0.890750156,-1093.468665
3.514316562,0.408006348,0.963866285,-1096.63645
3.56961727,0.398477662,0.665101273,-1093.214426
3.496512642,0.348132758,0.877949492,-1094.250667
3.524595117,0.355220956,1.010454372,-1094.105143
3.522615077,0.357490986,0.683420614,-1093.381299
3.606328934,0.401911898,0.475969922,-1094.200056
3.460746515,0.353718933,0.928617333,-1096.505608
3.514200426,0.372511777,0.688185352,-1093.490927
3.492718369,0.379711784,0.845289229,-1094.624545
3.558589704,0.347470461,0.812704573,-1093.928391
3.570950592,0.351873421,0.789043451,-1093.875075
3.569439787,0.373689505,0.853895341,-1092.968146
3.53187802,0.336920691,0.886217924,-1094.893625
3.606721907,0.375937972,0.887875701,-1095.600189
3.562849313,0.360762245,0.687573427,-1092.864254
3.506095248,0.34595006,1.037666867,-1095.056841
3.503131805,0.326284817,0.814577829,-1096.113787
3.520451573,0.379579217,0.968609964,-1093.667678
3.556191319,0.376087374,0.948528262,-1093.366132
3.612018298,0.394378937,0.482390522,-1094.187087
3.589810725,0.403054116,0.485079498,-1093.858214
3.553588911,0.362137561,0.475050411,-1093.917975
3.565582418,0.391025839,0.877805287,-1093.433752
3.555300686,0.363164763,0.776340458,-1092.638831
3.561857618,0.351798168,0.582310296,-1093.792141
3.594273764,0.360672381,0.486620283,-1094.423981
3.527203645,0.440132725,0.330130716,-1097.366285
3.599203457,0.415993601,0.489644808,-1094.6971
3.532211573,0.375288247,0.607949959,-1093.164509
3.560486043,0.406035669,0.579679418,-1093.742887
3.514193087,0.384866685,0.920708447,-1093.959721
3.568004001,0.387996109,0.558510268,-1092.993785
3.55214288,0.418050979,0.843379535,-1095.91845
3.546000338,0.359847428,0.398513964,-1094.890195
3.507586229,0.360882587,0.941994729,-1093.544518
3.591442524,0.415919606,0.711404471,-1094.93038
3.621617871,0.386002189,0.515223309,-1094.485154
3.536280037,0.390384047,0.726426674,-1093.180487
3.546777756,0.374499151,0.916801567,-1092.936245
3.539147676,0.393325597,1.152617065,-1097.087705
3.637013411,0.379308225,0.531066616,-1095.569091
3.538387231,0.373109654,0.648944718,-1092.82886
3.63111901,0.378453182,0.499920337,-1095.25463
3.55230077,0.372626177,0.960828555,-1093.40981
3.55450503,0.373903735,0.604344014,-1092.76868
3.574937361,0.357638692,0.729697407,-1093.346681
3.490983645,0.369824391,1.05594136,-1094.9166
3.516517352,0.388888991,0.924619921,-1094.177929
3.549972501,0.370140119,0.923927169,-1093.034181
3.581291537,0.369164747,0.604648144,-1093.071029
3.550708671,0.368396693,0.83697359,-1092.593828
3.509107329,0.369884353,0.841447537,-1093.397124
3.542924186,0.38365303,0.985418463,-1093.736469
3.550612013,0.375453904,0.548455347,-1093.071991
3.527750808,0.362366085,1.013736877,-1093.797312
3.594837306,0.385482396,0.578648263,-1093.270411
3.572490379,0.383010144,0.8631726,-1093.163002
3.594966895,0.394952447,0.457980391,-1093.813731
3.521159448,0.374712496,0.91257023,-1093.19064
3.562980564,0.377702646,0.827686442,-1092.686948
3.523044424,0.427567886,0.325040115,-1096.655077
3.52596602,0.391886825,0.971512415,-1094.403884
3.519527449,0.35769494,0.792265806,-1093.123737
3.58724463,0.386905704,0.580592358,-1093.097676
3.557941488,0.393650852,0.619614146,-1093.050389
3.516780446,0.364072965,0.759399964,-1093.164887
3.5620526,0.372773163,0.757334933,-1092.499461
3.548581296,0.381635437,0.508976582,-1093.323097
3.52065813,0.34937545,0.749186284,-1093.556888
3.556637821,0.371952468,0.863445417,-1092.736793
3.562410385,0.358227079,0.685879457,-1092.992282
3.596547673,0.37815602,0.643347506,-1093.264853
3.52257547,0.396664412,0.63417399,-1094.059536
3.502184778,0.35391853,0.824658911,-1093.83095
3.595053056,0.373572397,0.734161857,-1093.421534
3.503718635,0.351337097,0.720713478,-1094.213561
3.516156954,0.361972848,0.636184991,-1093.734584
3.587181267,0.364530719,0.588025777,-1093.483094
3.52785979,0.415895755,0.699608565,-1095.448865
3.607437219,0.398324341,0.84271633,-1095.02069
3.608931463,0.366419848,0.649894118,-1094.337726
3.604792894,0.38908775,0.637404902,-1093.589385
3.579543839,0.371570504,0.723983263,-1092.839069
3.526292146,0.378257821,0.856667844,-1093.018545
3.516187508,0.359141569,0.62024267,-1093.913421
3.585681722,0.401781534,0.450152688,-1093.889615
3.53603531,0.382367418,0.627899421,-1093.062188
3.537170751,0.371871399,0.802264395,-1092.581605
3.616055815,0.413906416,0.430275773,-1095.133327
3.535325202,0.391288382,0.590792076,-1093.464896
3.590001706,0.394886867,0.564574041,-1093.360383
3.555376848,0.352039762,0.488103882,-1094.425133
3.519027867,0.382250396,0.626837771,-1093.6579
3.592986453,0.356905509,0.75175803,-1094.438597
3.518951026,0.405769158,0.550050515,-1094.884207
3.536194825,0.384921069,0.990903886,-1093.8656
3.496747465,0.337321853,0.896703383,-1094.999861
3.539147844,0.38869676,0.914384834,-1093.513112
3.53347211,0.391398614,0.997697566,-1094.426139
3.555392662,0.383676472,0.699877088,-1092.616111
3.487669505,0.380362978,0.736554825,-1095.068931
3.502647766,0.36940877,0.898441811,-1093.721753
